family,edge_strength,n,reference_delta,method,setting,replications,false_prunes,true_prunes,edges,nonedges,moral_only,familywise_errors,practical_false_prunes,practical_true_prunes,practical_present,practical_absent,practical_familywise_errors,false_prune_rate,true_prune_rate,moral_graph_prune_ceiling,practical_false_prune_rate,practical_true_prune_rate,familywise_error_rate,practical_familywise_error_rate,practical_familywise_upper_bound,familywise_upper_bound
linear_gaussian,strong,375,0.05,ebicglasso,0.0,100,4,5775,1733,8767,572,4,4,5775,1725,8775,4,0.002308136180034622,0.6587202007528231,0.9347553324968633,0.002318840579710145,0.6581196581196581,0.04,0.04,0.08833585899558055,0.08833585899558055
linear_gaussian,strong,375,0.05,ebicglasso,0.25,100,4,5947,1733,8767,572,4,4,5947,1725,8775,4,0.002308136180034622,0.6783392266453747,0.9347553324968633,0.002318840579710145,0.6777207977207977,0.04,0.04,0.08833585899558055,0.08833585899558055
linear_gaussian,strong,375,0.05,ebicglasso,0.5,100,5,6061,1733,8767,572,5,5,6061,1725,8775,5,0.0028851702250432777,0.6913425345043914,0.9347553324968633,0.002898550724637681,0.6907122507122507,0.05,0.05,0.10126897166065246,0.10126897166065246
linear_gaussian,strong,375,0.05,ebicglasso,1.0,100,8,6136,1733,8767,572,8,8,6136,1725,8775,8,0.004616272360069244,0.6998973423063762,0.9347553324968633,0.00463768115942029,0.6992592592592592,0.08,0.08,0.13837903652985845,0.13837903652985845
linear_gaussian,strong,375,0.05,fci,0.001,100,149,8623,1733,8767,572,74,149,8623,1725,8775,74,0.08597807270628967,0.9835747690201894,0.9347553324968633,0.08637681159420289,0.9826780626780627,0.74,0.74,0.804115008292422,0.804115008292422
linear_gaussian,strong,375,0.05,fci,0.005,100,133,8599,1733,8767,572,70,133,8599,1725,8775,70,0.07674552798615118,0.9808372305235542,0.9347553324968633,0.07710144927536232,0.9799430199430199,0.7,0.7,0.7684142153329652,0.7684142153329652
linear_gaussian,strong,375,0.05,fci,0.01,100,125,8596,1733,8767,572,71,125,8596,1725,8775,71,0.07212925562608194,0.9804950382114749,0.9347553324968633,0.07246376811594203,0.9796011396011396,0.71,0.71,0.7774032632918011,0.7774032632918011
linear_gaussian,strong,375,0.05,fci,0.05,100,99,8553,1733,8767,572,62,99,8553,1725,8775,62,0.0571263704558569,0.975590281738337,0.9347553324968633,0.057391304347826085,0.9747008547008547,0.62,0.62,0.6951214797693706,0.6951214797693706
linear_gaussian,strong,375,0.05,fci,0.1,100,89,8529,1733,8767,572,60,89,8529,1725,8775,60,0.05135603000577034,0.9728527432417018,0.9347553324968633,0.051594202898550726,0.971965811965812,0.6,0.6,0.6764425674353025,0.6764425674353025
linear_gaussian,strong,375,0.05,fci,0.2,100,84,8423,1733,8767,572,57,84,8423,1725,8775,57,0.048470859780727064,0.9607619482148968,0.9347553324968633,0.04869565217391304,0.9598860398860399,0.57,0.57,0.6481746087012467,0.6481746087012467
linear_gaussian,strong,375,0.05,ges,0.5,100,17,8479,1733,8767,572,16,17,8479,1725,8775,16,0.009809578765147143,0.9671495380403787,0.9347553324968633,0.009855072463768115,0.9662678062678063,0.16,0.16,0.23061193060524293,0.23061193060524293
linear_gaussian,strong,375,0.05,ges,1.0,100,22,8642,1733,8767,572,21,22,8642,1725,8775,21,0.012694748990190421,0.9857419869966921,0.9347553324968633,0.012753623188405797,0.9848433048433048,0.21,0.21,0.2854253966647702,0.2854253966647702
linear_gaussian,strong,375,0.05,ges,2.0,100,34,8665,1733,8767,572,27,34,8665,1725,8775,27,0.019619157530294286,0.9883654613893008,0.9347553324968633,0.01971014492753623,0.9874643874643875,0.27,0.27,0.34932539919431305,0.34932539919431305
linear_gaussian,strong,375,0.05,ges,4.0,100,95,8670,1733,8767,572,55,90,8675,1725,8775,53,0.054818234275822275,0.9889357819094331,0.9347553324968633,0.05217391304347826,0.9886039886039886,0.55,0.53,0.6100312636360089,0.629166818512157
linear_gaussian,strong,375,0.05,pc,0.001,100,134,8503,1733,8767,572,72,134,8503,1725,8775,72,0.07732256203115984,0.9698870765370138,0.9347553324968633,0.07768115942028986,0.969002849002849,0.72,0.72,0.7863506266356534,0.7863506266356534
linear_gaussian,strong,375,0.05,pc,0.005,100,116,8432,1733,8767,572,68,116,8432,1725,8775,68,0.06693594922100404,0.9617885251511349,0.9347553324968633,0.0672463768115942,0.9609116809116809,0.68,0.68,0.7503156411067051,0.7503156411067051
linear_gaussian,strong,375,0.05,pc,0.01,100,108,8394,1733,8767,572,66,108,8394,1725,8775,66,0.06231967686093479,0.9574540891981294,0.9347553324968633,0.06260869565217392,0.9565811965811966,0.66,0.66,0.7320630440021236,0.7320630440021236
linear_gaussian,strong,375,0.05,pc,0.05,100,78,8255,1733,8767,572,54,78,8255,1725,8775,54,0.04500865551067513,0.941599178738451,0.9347553324968633,0.04521739130434783,0.9407407407407408,0.54,0.54,0.6196149229267189,0.6196149229267189
linear_gaussian,strong,375,0.05,pc,0.1,100,69,8117,1733,8767,572,51,69,8117,1725,8775,51,0.03981534910559723,0.9258583323827991,0.9347553324968633,0.04,0.925014245014245,0.51,0.51,0.5907691332668431,0.5907691332668431
linear_gaussian,strong,375,0.05,pc,0.2,100,54,7806,1733,8767,572,40,54,7806,1725,8775,40,0.031159838430467397,0.8903843960305692,0.9347553324968633,0.03130434782608696,0.8895726495726496,0.4,0.4,0.4825611718520672,0.4825611718520672
linear_gaussian,strong,375,0.05,renca,0.05,100,3,511,1733,8767,572,3,3,511,1725,8775,3,0.0017311021350259665,0.058286757157522524,0.9347553324968633,0.0017391304347826088,0.05823361823361824,0.03,0.03,0.07497891525910351,0.07497891525910351
linear_gaussian,strong,375,0.1,conservative_pc,0.05,100,78,8255,1733,8767,572,54,78,8255,1692,8808,54,0.04500865551067513,0.941599178738451,0.9347553324968633,0.04609929078014184,0.9372161671207992,0.54,0.54,0.6196149229267189,0.6196149229267189
linear_gaussian,strong,375,0.1,ebicglasso,0.0,100,4,5775,1733,8767,572,4,4,5775,1692,8808,4,0.002308136180034622,0.6587202007528231,0.9347553324968633,0.002364066193853428,0.6556539509536785,0.04,0.04,0.08833585899558055,0.08833585899558055
linear_gaussian,strong,375,0.1,ebicglasso,0.25,100,4,5947,1733,8767,572,4,4,5947,1692,8808,4,0.002308136180034622,0.6783392266453747,0.9347553324968633,0.002364066193853428,0.6751816530426885,0.04,0.04,0.08833585899558055,0.08833585899558055
linear_gaussian,strong,375,0.1,ebicglasso,0.5,100,5,6061,1733,8767,572,5,5,6061,1692,8808,5,0.0028851702250432777,0.6913425345043914,0.9347553324968633,0.002955082742316785,0.6881244323342416,0.05,0.05,0.10126897166065246,0.10126897166065246
linear_gaussian,strong,375,0.1,ebicglasso,1.0,100,8,6136,1733,8767,572,8,8,6136,1692,8808,8,0.004616272360069244,0.6998973423063762,0.9347553324968633,0.004728132387706856,0.6966394187102634,0.08,0.08,0.13837903652985845,0.13837903652985845
linear_gaussian,strong,375,0.1,fci,0.001,100,149,8623,1733,8767,572,74,147,8625,1692,8808,73,0.08597807270628967,0.9835747690201894,0.9347553324968633,0.08687943262411348,0.9792234332425068,0.74,0.73,0.7952550157622567,0.804115008292422
linear_gaussian,strong,375,0.1,fci,0.005,100,133,8599,1733,8767,572,70,131,8601,1692,8808,69,0.07674552798615118,0.9808372305235542,0.9347553324968633,0.07742316784869976,0.9764986376021798,0.7,0.69,0.75938465341525,0.7684142153329652
linear_gaussian,strong,375,0.1,fci,0.01,100,125,8596,1733,8767,572,71,122,8599,1692,8808,70,0.07212925562608194,0.9804950382114749,0.9347553324968633,0.07210401891252956,0.9762715712988193,0.71,0.7,0.7684142153329652,0.7774032632918011
linear_gaussian,strong,375,0.1,fci,0.05,100,99,8553,1733,8767,572,62,98,8554,1692,8808,62,0.0571263704558569,0.975590281738337,0.9347553324968633,0.057919621749408984,0.9711625794732062,0.62,0.62,0.6951214797693706,0.6951214797693706
linear_gaussian,strong,375,0.1,fci,0.1,100,89,8529,1733,8767,572,60,89,8529,1692,8808,60,0.05135603000577034,0.9728527432417018,0.9347553324968633,0.05260047281323877,0.9683242506811989,0.6,0.6,0.6764425674353025,0.6764425674353025
linear_gaussian,strong,375,0.1,fci,0.2,100,84,8423,1733,8767,572,57,84,8423,1692,8808,57,0.048470859780727064,0.9607619482148968,0.9347553324968633,0.04964539007092199,0.9562897366030881,0.57,0.57,0.6481746087012467,0.6481746087012467
linear_gaussian,strong,375,0.1,ges,0.5,100,17,8479,1733,8767,572,16,17,8479,1692,8808,16,0.009809578765147143,0.9671495380403787,0.9347553324968633,0.01004728132387707,0.9626475930971844,0.16,0.16,0.23061193060524293,0.23061193060524293
linear_gaussian,strong,375,0.1,ges,1.0,100,22,8642,1733,8767,572,21,22,8642,1692,8808,21,0.012694748990190421,0.9857419869966921,0.9347553324968633,0.013002364066193853,0.9811534968210718,0.21,0.21,0.2854253966647702,0.2854253966647702
linear_gaussian,strong,375,0.1,ges,2.0,100,34,8665,1733,8767,572,27,33,8666,1692,8808,27,0.019619157530294286,0.9883654613893008,0.9347553324968633,0.01950354609929078,0.9838782924613987,0.27,0.27,0.34932539919431305,0.34932539919431305
linear_gaussian,strong,375,0.1,ges,4.0,100,95,8670,1733,8767,572,55,85,8680,1692,8808,52,0.054818234275822275,0.9889357819094331,0.9347553324968633,0.050236406619385346,0.9854677565849228,0.55,0.52,0.6004159698768228,0.629166818512157
linear_gaussian,strong,375,0.1,pc,0.001,100,134,8503,1733,8767,572,72,133,8504,1692,8808,72,0.07732256203115984,0.9698870765370138,0.9347553324968633,0.07860520094562648,0.9654859218891917,0.72,0.72,0.7863506266356534,0.7863506266356534
linear_gaussian,strong,375,0.1,pc,0.005,100,116,8432,1733,8767,572,68,115,8433,1692,8808,68,0.06693594922100404,0.9617885251511349,0.9347553324968633,0.06796690307328605,0.957425068119891,0.68,0.68,0.7503156411067051,0.7503156411067051
linear_gaussian,strong,375,0.1,pc,0.01,100,108,8394,1733,8767,572,66,107,8395,1692,8808,66,0.06231967686093479,0.9574540891981294,0.9347553324968633,0.06323877068557919,0.95311080835604,0.66,0.66,0.7320630440021236,0.7320630440021236
linear_gaussian,strong,375,0.1,pc,0.05,100,78,8255,1733,8767,572,54,78,8255,1692,8808,54,0.04500865551067513,0.941599178738451,0.9347553324968633,0.04609929078014184,0.9372161671207992,0.54,0.54,0.6196149229267189,0.6196149229267189
linear_gaussian,strong,375,0.1,pc,0.1,100,69,8117,1733,8767,572,51,69,8117,1692,8808,51,0.03981534910559723,0.9258583323827991,0.9347553324968633,0.040780141843971635,0.9215485921889192,0.51,0.51,0.5907691332668431,0.5907691332668431
linear_gaussian,strong,375,0.1,pc,0.2,100,54,7806,1733,8767,572,40,54,7806,1692,8808,40,0.031159838430467397,0.8903843960305692,0.9347553324968633,0.031914893617021274,0.8862397820163488,0.4,0.4,0.4825611718520672,0.4825611718520672
linear_gaussian,strong,375,0.1,renca,0.1,100,42,2087,1733,8767,572,34,42,2087,1692,8808,34,0.024235429890363532,0.23805178510322803,0.9347553324968633,0.024822695035460994,0.23694368755676656,0.34,0.34,0.421852274389646,0.421852274389646
linear_gaussian,strong,375,0.2,conservative_pc,0.05,100,78,8255,1733,8767,572,54,58,8275,1537,8963,45,0.04500865551067513,0.941599178738451,0.9347553324968633,0.03773584905660377,0.9232399866116255,0.54,0.45,0.5322261940040123,0.6196149229267189
linear_gaussian,strong,375,0.2,ebicglasso,0.0,100,4,5775,1733,8767,572,4,2,5777,1537,8963,2,0.002308136180034622,0.6587202007528231,0.9347553324968633,0.0013012361743656475,0.6445386589311615,0.04,0.02,0.061022102608543335,0.08833585899558055
linear_gaussian,strong,375,0.2,ebicglasso,0.25,100,4,5947,1733,8767,572,4,2,5949,1537,8963,2,0.002308136180034622,0.6783392266453747,0.9347553324968633,0.0013012361743656475,0.663728662278255,0.04,0.02,0.061022102608543335,0.08833585899558055
linear_gaussian,strong,375,0.2,ebicglasso,0.5,100,5,6061,1733,8767,572,5,3,6063,1537,8963,3,0.0028851702250432777,0.6913425345043914,0.9347553324968633,0.001951854261548471,0.6764476179850496,0.05,0.03,0.07497891525910351,0.10126897166065246
linear_gaussian,strong,375,0.2,ebicglasso,1.0,100,8,6136,1733,8767,572,8,5,6139,1537,8963,5,0.004616272360069244,0.6998973423063762,0.9347553324968633,0.0032530904359141183,0.6849269217895794,0.08,0.05,0.10126897166065246,0.13837903652985845
linear_gaussian,strong,375,0.2,fci,0.001,100,149,8623,1733,8767,572,74,108,8664,1537,8963,62,0.08597807270628967,0.9835747690201894,0.9347553324968633,0.07026675341574495,0.9666406337163896,0.74,0.62,0.6951214797693706,0.804115008292422
linear_gaussian,strong,375,0.2,fci,0.005,100,133,8599,1733,8767,572,70,95,8637,1537,8963,58,0.07674552798615118,0.9808372305235542,0.9347553324968633,0.06180871828236825,0.9636282494700436,0.7,0.58,0.6576300486552806,0.7684142153329652
linear_gaussian,strong,375,0.2,fci,0.01,100,125,8596,1733,8767,572,71,88,8633,1537,8963,57,0.07212925562608194,0.9804950382114749,0.9347553324968633,0.057254391672088484,0.9631819703224367,0.71,0.57,0.6481746087012467,0.7774032632918011
linear_gaussian,strong,375,0.2,fci,0.05,100,99,8553,1733,8767,572,62,68,8584,1537,8963,50,0.0571263704558569,0.975590281738337,0.9347553324968633,0.04424202992843201,0.957715050764253,0.62,0.5,0.5810908083419359,0.6951214797693706
linear_gaussian,strong,375,0.2,fci,0.1,100,89,8529,1733,8767,572,60,67,8551,1537,8963,49,0.05135603000577034,0.9728527432417018,0.9347553324968633,0.043591411841249185,0.9540332477964967,0.6,0.49,0.5713810128739076,0.6764425674353025
linear_gaussian,strong,375,0.2,fci,0.2,100,84,8423,1733,8767,572,57,61,8446,1537,8963,47,0.048470859780727064,0.9607619482148968,0.9347553324968633,0.039687703318152245,0.9423184201718174,0.57,0.47,0.5518668979767878,0.6481746087012467
linear_gaussian,strong,375,0.2,ges,0.5,100,17,8479,1733,8767,572,16,16,8480,1537,8963,15,0.009809578765147143,0.9671495380403787,0.9347553324968633,0.01040988939492518,0.9461117929264755,0.16,0.15,0.219436915836575,0.23061193060524293
linear_gaussian,strong,375,0.2,ges,1.0,100,22,8642,1733,8767,572,21,20,8644,1537,8963,19,0.012694748990190421,0.9857419869966921,0.9347553324968633,0.013012361743656473,0.9644092379783554,0.21,0.19,0.2636948367041438,0.2854253966647702
linear_gaussian,strong,375,0.2,ges,2.0,100,34,8665,1733,8767,572,27,30,8669,1537,8963,25,0.019619157530294286,0.9883654613893008,0.9347553324968633,0.01951854261548471,0.9671984826508981,0.27,0.25,0.32822218367850553,0.34932539919431305
linear_gaussian,strong,375,0.2,ges,4.0,100,95,8670,1733,8767,572,55,72,8693,1537,8963,49,0.054818234275822275,0.9889357819094331,0.9347553324968633,0.0468445022771633,0.9698761575365391,0.55,0.49,0.5713810128739076,0.629166818512157
linear_gaussian,strong,375,0.2,pc,0.001,100,134,8503,1733,8767,572,72,96,8541,1537,8963,59,0.07732256203115984,0.9698870765370138,0.9347553324968633,0.062459336369551074,0.9529175499274797,0.72,0.59,0.6670528128279218,0.7863506266356534
linear_gaussian,strong,375,0.2,pc,0.005,100,116,8432,1733,8767,572,68,82,8466,1537,8963,56,0.06693594922100404,0.9617885251511349,0.9347553324968633,0.053350683148991544,0.9445498159098517,0.68,0.56,0.6386867827721385,0.7503156411067051
linear_gaussian,strong,375,0.2,pc,0.01,100,108,8394,1733,8767,572,66,76,8426,1537,8963,53,0.06231967686093479,0.9574540891981294,0.9347553324968633,0.0494469746258946,0.9400870244337833,0.66,0.53,0.6100312636360089,0.7320630440021236
linear_gaussian,strong,375,0.2,pc,0.05,100,78,8255,1733,8767,572,54,58,8275,1537,8963,45,0.04500865551067513,0.941599178738451,0.9347553324968633,0.03773584905660377,0.9232399866116255,0.54,0.45,0.5322261940040123,0.6196149229267189
linear_gaussian,strong,375,0.2,pc,0.1,100,69,8117,1733,8767,572,51,52,8134,1537,8963,41,0.03981534910559723,0.9258583323827991,0.9347553324968633,0.03383214053350683,0.9075086466584849,0.51,0.41,0.49255959097516605,0.5907691332668431
linear_gaussian,strong,375,0.2,pc,0.2,100,54,7806,1733,8767,572,40,43,7817,1537,8963,34,0.031159838430467397,0.8903843960305692,0.9347553324968633,0.02797657774886142,0.8721410242106438,0.4,0.34,0.421852274389646,0.4825611718520672
linear_gaussian,strong,375,0.2,renca,0.2,100,331,7980,1733,8767,572,94,242,8069,1537,8963,91,0.19099826889786498,0.9102315501311737,0.9347553324968633,0.15744957709824334,0.9002566105098739,0.94,0.91,0.9452942204791331,0.967022531671149
