replicate,seed,status,theta_hat,se_theta,p_equivalence,reject
361,101361,success,0.05259482964144922,0.01332680753889673,0.5771890376442184,False
362,101362,success,0.025979143098241154,0.0086934497569068,0.0028627753448888164,True
363,101363,success,0.0556211298253297,0.01426290003557396,0.6532495240188976,False
364,101364,success,0.048965494646125624,0.010476889286552278,0.4606716985437973,False
365,101365,success,0.0639510424671167,0.0160856954054088,0.807109789798488,False
366,101366,success,0.07252148030720171,0.015267978052327217,0.9299044045294332,False
367,101367,success,0.04979624833001977,0.013452263814633538,0.4939577420461068,False
368,101368,success,0.05885872651022866,0.013811666616375519,0.7393667856667087,False
369,101369,success,0.033354403120056324,0.009634839961469301,0.042025816461987366,True
370,101370,success,0.042667421348230504,0.01047312120050734,0.24192209796097747,False
371,101371,success,0.042489460215772795,0.010923273499649933,0.245861092760776,False
372,101372,success,0.047835161934930204,0.013050837688322978,0.4341267455343253,False
373,101373,success,0.038847979103839775,0.01290446714760075,0.19373943349599487,False
374,101374,success,0.0608215667973744,0.013622786798067731,0.7865106869322875,False
375,101375,success,0.048023776951694845,0.010826595984791035,0.4275817945486877,False
376,101376,success,0.06026263906054707,0.013592937097286373,0.7748748810225465,False
377,101377,success,0.06768250272555913,0.013726014971671438,0.9011700668687453,False
378,101378,success,0.0656657091241019,0.015275063143257571,0.8474538093660451,False
379,101379,success,0.03272739467024969,0.009464678990206378,0.03400397329315262,True
380,101380,success,0.07164825259558685,0.015028134178875835,0.9251391242927671,False
381,101381,success,0.04636046077902985,0.01096949627043687,0.3700249486855842,False
382,101382,success,0.04887202071018334,0.012943100094582024,0.4652765060348676,False
383,101383,success,0.05266962873686285,0.011229161148798503,0.5939588963780977,False
384,101384,success,0.05508641941486309,0.014014030569531885,0.641679602547354,False
